at,status,reasons,forecast_status,forecast_model,cetane_age_days,t95_age_days,cetane_fresh,t95_fresh,regime_class,model,recommended,blocked_only_by_cn_t95_staleness,research_relaxed_upper_bound,year,cetane_age_bin,t95_age_bin
2024-01-17 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,two-stage-v4r,6.875,0.875,False,True,normal,v4r,False,False,False,2024,2-7d,<=2d
2024-01-18 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,two-stage-v4r,7.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-01-19 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,8.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-01-19 20:45:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,9.447916666666666,0.4479166666666667,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-20 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,9.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-20 19:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,10.375,0.375,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-21 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,two-stage-v4r,10.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-01-21 19:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,11.375,0.375,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-01-22 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,11.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-23 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,12.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-24 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,13.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-25 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,14.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-26 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,15.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-27 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,16.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-28 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,17.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-29 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,18.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-30 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,two-stage-v4r,19.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-01-30 11:07:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,20.04652777777778,1.0465277777777777,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-30 13:25:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,20.14236111111111,1.1423611111111112,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-01-30 19:30:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,20.395833333333332,0.3958333333333333,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-01-31 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,two-stage-v4r,20.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-01-31 12:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,21.083333333333332,1.0833333333333333,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-02-01 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,21.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-02-01 19:30:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,22.395833333333332,0.3958333333333333,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-02-01 23:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,22.541666666666668,0.5416666666666666,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-02-02 04:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,two-stage-v4r,22.75,0.75,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-02-02 07:00:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)|Сера в конце горизонта превышает обязательный предел 10 мг/кг|Цель по сере не достигнута в выбранном горизонте,ok,two-stage-v4r,22.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-02-03 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,23.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-04 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,24.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-05 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,25.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-05 15:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,26.208333333333332,0.20833333333333334,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-02-06 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,26.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-07 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,27.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-08 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,28.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-09 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников,ok,two-stage-v4r,0.875,0.875,True,True,normal,v4r,False,False,False,2024,<=2d,<=2d
2024-02-11 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,2.875,1.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-02-12 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,3.875,0.875,False,True,normal,v4r,False,False,False,2024,2-7d,<=2d
2024-02-13 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,4.875,0.875,False,True,normal,v4r,False,False,False,2024,2-7d,<=2d
2024-02-14 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,5.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-02-15 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,6.875,0.375,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-02-16 07:00:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale),ok,two-stage-v4r,7.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-02-17 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,8.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-17 13:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,9.125,1.125,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-18 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,9.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-19 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,10.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-20 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,11.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-21 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,12.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-22 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,13.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-23 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,14.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-24 09:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,15.958333333333334,0.9583333333333334,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-02-24 12:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,16.083333333333332,1.0833333333333333,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-02-25 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,16.875,0.7916666666666666,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-26 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,17.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-02-27 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,18.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-28 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,19.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-29 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,20.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-02-29 18:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,21.333333333333332,0.3333333333333333,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-03-01 03:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,21.708333333333332,0.7083333333333334,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-03-01 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,21.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-03-02 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,22.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-03-03 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,23.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-03-04 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,24.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-03-05 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,25.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-03-06 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,26.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-03-07 07:00:00,recommendation,,ok,two-stage-v4r,0.875,0.875,True,True,normal,v4r,True,False,True,2024,<=2d,<=2d
2024-03-08 07:00:00,recommendation,,ok,two-stage-v4r,1.875,0.875,True,True,normal,v4r,True,False,True,2024,<=2d,<=2d
2024-03-08 14:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,2.1666666666666665,0.16666666666666666,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-03-09 06:30:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,2.8541666666666665,0.5625,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-03-10 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,3.875,0.8958333333333334,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-03-11 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,4.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-03-12 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,5.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-03-13 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,6.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-03-14 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,7.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-03-15 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,8.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-03-16 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,9.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-04-23 03:30:00,abstain,Базовая сера: измерение не свежее (stale)|Нет допустимого модельного прогноза для решения по наблюдаемым данным|t95: измерение не свежее (stale)|cetane: измерение не свежее (stale),abstain,two-stage-v4r,47.729166666666664,37.729166666666664,False,False,normal,v4r,False,False,False,2024,30-60d,30-60d
2024-04-23 06:24:00,abstain,Базовая сера: измерение не свежее (stale)|Нет допустимого модельного прогноза для решения по наблюдаемым данным|t95: измерение не свежее (stale)|cetane: измерение не свежее (stale),abstain,two-stage-v4r,47.85,37.85,False,False,normal,v4r,False,False,False,2024,30-60d,30-60d
2024-04-23 07:00:00,abstain,Базовая сера: измерение не свежее (stale)|Нет допустимого модельного прогноза для решения по наблюдаемым данным|t95: измерение не свежее (stale)|cetane: измерение не свежее (stale),abstain,two-stage-v4r,47.875,37.875,False,False,normal,v4r,False,False,False,2024,30-60d,30-60d
2024-04-23 10:21:00,abstain,Базовая сера: измерение не свежее (stale)|Нет допустимого модельного прогноза для решения по наблюдаемым данным|t95: измерение не свежее (stale)|cetane: измерение не свежее (stale),abstain,two-stage-v4r,48.014583333333334,38.014583333333334,False,False,normal,v4r,False,False,False,2024,30-60d,30-60d
2024-04-23 13:33:00,abstain,t95: измерение не свежее (stale)|cetane: измерение не свежее (stale),ok,two-stage-v4r,48.14791666666667,38.14791666666667,False,False,normal,v4r,False,True,False,2024,30-60d,30-60d
2024-04-23 23:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|cetane: измерение не свежее (stale),abstain,two-stage-v4r,48.541666666666664,0.5416666666666666,False,True,normal,v4r,False,False,False,2024,30-60d,<=2d
2024-04-24 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,48.875,0.20833333333333334,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-04-24 12:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,49.083333333333336,0.4166666666666667,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-04-25 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,49.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-04-26 07:00:00,recommendation,,ok,two-stage-v4r,0.875,0.875,True,True,normal,v4r,True,False,True,2024,<=2d,<=2d
2024-04-26 13:00:00,recommendation,,ok,two-stage-v4r,1.125,1.125,True,True,normal,v4r,True,False,True,2024,<=2d,<=2d
2024-04-26 14:00:00,recommendation,,ok,two-stage-v4r,1.1666666666666667,0.16666666666666666,True,True,normal,v4r,True,False,True,2024,<=2d,<=2d
2024-04-26 17:00:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки,ok,two-stage-v4r,1.2916666666666667,0.2916666666666667,True,True,normal,v4r,False,False,False,2024,<=2d,<=2d
2024-04-27 07:00:00,recommendation,,ok,two-stage-v4r,1.875,0.875,True,True,normal,v4r,True,False,True,2024,<=2d,<=2d
2024-04-27 20:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,2.4166666666666665,0.4166666666666667,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-04-28 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,2.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-04-29 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,3.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-04-30 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,4.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-05-01 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,5.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-05-02 07:00:00,recommendation,,ok,two-stage-v4r,0.875,0.875,True,True,normal,v4r,True,False,True,2024,<=2d,<=2d
2024-05-03 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников,ok,two-stage-v4r,1.875,0.875,True,True,normal,v4r,False,False,False,2024,<=2d,<=2d
2024-05-04 00:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,2.5833333333333335,0.5833333333333334,False,True,normal,v4r,False,False,False,2024,2-7d,<=2d
2024-05-04 03:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,2.7083333333333335,0.7083333333333334,False,True,normal,v4r,False,False,False,2024,2-7d,<=2d
2024-05-04 07:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,2.875,0.875,False,True,normal,v4r,False,False,False,2024,2-7d,<=2d
2024-05-04 19:00:00,abstain,Нет допустимого модельного прогноза для решения по наблюдаемым данным|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),abstain,two-stage-v4r,3.375,0.375,False,True,normal,v4r,False,False,False,2024,2-7d,<=2d
2024-05-05 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,3.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-05-06 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,4.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-05-07 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,5.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-05-08 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,6.875,0.875,False,True,normal,v4r,False,True,True,2024,2-7d,<=2d
2024-05-09 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,7.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-05-10 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,8.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-11 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,9.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-12 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,10.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-13 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,11.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-13 11:02:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,12.043055555555556,1.0430555555555556,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-05-14 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,12.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-15 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,13.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-05-16 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,14.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-17 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,15.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-05-18 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,16.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-19 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,17.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-20 06:20:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,18.84722222222222,0.8472222222222222,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-05-20 14:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,19.166666666666668,0.19444444444444445,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-20 19:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,19.375,0.4027777777777778,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-21 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,19.875,0.9027777777777778,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-22 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,20.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-23 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,21.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-24 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,22.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-25 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,23.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-26 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,24.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-05-27 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,25.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-05-28 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,26.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-29 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,27.875,0.875,False,True,normal,v4r,False,False,False,2024,7-30d,<=2d
2024-05-30 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,28.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-05-31 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,29.875,0.875,False,True,normal,v4r,False,True,True,2024,7-30d,<=2d
2024-06-01 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,30.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-02 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,31.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-03 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,32.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-04 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,33.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-05 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,34.875,0.875,False,True,normal,v4r,False,False,False,2024,30-60d,<=2d
2024-06-06 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,35.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-07 05:20:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,36.80555555555556,0.8055555555555556,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-08 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,37.875,0.9444444444444444,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-09 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,38.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-10 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,39.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-11 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,40.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-12 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,41.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
2024-06-13 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,42.875,0.875,False,True,normal,v4r,False,True,True,2024,30-60d,<=2d
